"","x","y","TagId","freq","num_x","num_y","total","unique_nodes","easting","northing","id","total_nodes","avex","avey","zone","letter","date","time_of_day","hour"
"1024",-81.3586087356368,27.1988608072889,"61336634",2019-12-11 16:47:00,-210994.795717008,-1366637.88500162,-0.454257079623725,17,464522.47070062,3008530.23548156,"61336634 2019-12-11 16:47:00",17,464483.2302708,3008512.02172489,17,"R","2019-12-11","16:47:00",16
"1025",-81.3578791801894,27.1981710726217,"61336634",2019-12-11 16:48:00,-205520.471010482,-1330939.73176749,-0.442402626934954,20,464560.100084447,3008490.20012442,"61336634 2019-12-11 16:48:00",20,464555.268205266,3008435.41772905,17,"R","2019-12-11","16:48:00",16
"1026",-81.3585549953456,27.1976535497298,"61336634",2019-12-11 16:49:00,-206649.649901439,-1338420.13512665,-0.444897552019048,16,464502.625115822,3008492.75022435,"61336634 2019-12-11 16:49:00",16,464488.170284631,3008378.28631016,17,"R","2019-12-11","16:49:00",16
"1027",-81.3585441236574,27.1986570147534,"61336634",2019-12-11 16:50:00,-206861.18334099,-1339835.66186257,-0.445351626708196,18,464517.888977972,3008530.22240025,"61336634 2019-12-11 16:50:00",18,464489.564953425,3008489.43062345,17,"R","2019-12-11","16:50:00",16
"1028",-81.3576416504125,27.1987909654296,"61336634",2019-12-11 16:55:00,-190434.609532457,-1233209.6366789,-0.409907924902815,16,464552.625060296,3008430.25024221,"61336634 2019-12-11 16:55:00",16,464578.989483083,3008504.01214196,17,"R","2019-12-11","16:55:00",16
"1029",-81.3581202559505,27.198351874334,"61336634",2019-12-11 16:56:00,-199850.223689981,-1294294.51670389,-0.430218931764063,19,464534.842169598,3008477.57913334,"61336634 2019-12-11 16:56:00",19,464531.448838195,3008455.5121663,17,"R","2019-12-11","16:56:00",16
"1030",-81.3582306650565,27.1986204938847,"61336634",2019-12-11 16:57:00,-193116.979549106,-1250729.4510834,-0.415733941749296,17,464557.764769576,3008483.17667162,"61336634 2019-12-11 16:57:00",17,464520.598766898,3008485.29667957,17,"R","2019-12-11","16:57:00",16
"1031",-81.3581864982529,27.1978758466813,"61336634",2019-12-11 16:58:00,-205897.824922663,-1333456.63643394,-0.443244047802689,19,464524.315858357,3008446.00020596,"61336634 2019-12-11 16:58:00",19,464524.737429343,3008402.80437907,17,"R","2019-12-11","16:58:00",16
"1032",-81.3585066040745,27.1988055260619,"61336634",2019-12-11 16:59:00,-180486.59325351,-1169004.89732126,-0.388566600157596,17,464498.941282039,3008494.94139991,"61336634 2019-12-11 16:59:00",17,464493.32799141,3008505.86964276,17,"R","2019-12-11","16:59:00",16
"1033",-81.3585461298758,27.1986639623857,"61336634",2019-12-11 17:00:00,-163366.308730253,-1058120.96535015,-0.351711621028742,18,464495.666767537,3008430.2224179,"61336634 2019-12-11 17:00:00",18,464489.368455935,3008490.20073659,17,"R","2019-12-11","17:00:00",17
"1034",-81.358488345613,27.198542387458,"61336634",2019-12-11 17:01:00,-222576.065257492,-1441597.50697734,-0.479178548470249,19,464503.263226239,3008467.05283944,"61336634 2019-12-11 17:01:00",19,464495.052977755,3008476.71829126,17,"R","2019-12-11","17:01:00",17
"1035",-81.3581082961078,27.1984028017844,"61336634",2019-12-11 17:02:00,-203910.095721398,-1320586.61904507,-0.438957511278232,21,464563.904845446,3008444.47640718,"61336634 2019-12-11 17:02:00",21,464532.649475839,3008461.14968977,17,"R","2019-12-11","17:02:00",17
"1036",-81.3582787379934,27.1981492444159,"61336634",2019-12-11 17:03:00,-169579.853033637,-1098282.91689988,-0.365068085493925,21,464563.904820004,3008406.38112146,"61336634 2019-12-11 17:03:00",21,464515.688365914,3008433.11300121,17,"R","2019-12-11","17:03:00",17
"1037",-81.3585440725228,27.1982892283146,"61336634",2019-12-11 17:04:00,-234240.062929798,-1517147.9264496,-0.504295762081301,19,464524.315881268,3008488.10546202,"61336634 2019-12-11 17:04:00",19,464489.453496607,3008448.69325911,17,"R","2019-12-11","17:04:00",17
"1038",-81.3585253686398,27.1985266972135,"61336634",2019-12-11 17:05:00,-233899.499138817,-1514949.08631303,-0.503560471970124,18,464529.000058779,3008474.66685229,"61336634 2019-12-11 17:05:00",18,464491.381191441,3008474.99087043,17,"R","2019-12-11","17:05:00",17
"1039",-81.3581712757743,27.1979023179024,"61336634",2019-12-11 17:06:00,-168678.747230142,-1092412.12151078,-0.363119944177703,15,464493.466728498,3008436.93353354,"61336634 2019-12-11 17:06:00",15,464526.253472858,3008405.73211859,17,"R","2019-12-11","17:06:00",17
"1040",-81.3580176374719,27.1983790527352,"61336634",2019-12-11 17:07:00,-175393.640168544,-1135882.04519862,-0.37756281087088,19,464566.421128175,3008488.10547135,"61336634 2019-12-11 17:07:00",19,464541.620939796,3008458.49351163,17,"R","2019-12-11","17:07:00",17
"1041",-81.3582870661087,27.1985145293145,"61336634",2019-12-11 17:08:00,-217235.390982485,-1406944.7978116,-0.467660679890843,17,464534.235331009,3008412.58841926,"61336634 2019-12-11 17:08:00",17,464514.979179328,3008473.57562752,17,"R","2019-12-11","17:08:00",17
"1042",-81.3583559910673,27.1987461185509,"61336634",2019-12-11 17:09:00,-151508.476162787,-981281.085730626,-0.326169629849417,18,464529.000077641,3008474.66684854,"61336634 2019-12-11 17:09:00",18,464508.226080809,3008499.24679884,17,"R","2019-12-11","17:09:00",17
"1043",-81.3583316785806,27.1984654090856,"61336634",2019-12-11 17:12:00,-161462.424220647,-1045734.19349108,-0.347596897228798,15,464586.800032832,3008530.26685341,"61336634 2019-12-11 17:12:00",15,464510.545139787,3008468.14752419,17,"R","2019-12-11","17:12:00",17
"1044",-81.3585852366782,27.1981182786505,"61336634",2019-12-11 17:13:00,-243416.718642288,-1576588.25285412,-0.524056858038341,20,464560.100069452,3008490.20017509,"61336634 2019-12-11 17:13:00",20,464485.322362635,3008429.7699216,17,"R","2019-12-11","17:13:00",17
"1045",-81.3579880406032,27.1986657186698,"61336634",2019-12-11 17:14:00,-178151.134181657,-1153744.76079047,-0.38349626217496,16,464590.125055033,3008505.2502257,"61336634 2019-12-11 17:14:00",16,464544.642941998,3008490.23728974,17,"R","2019-12-11","17:14:00",17
"1046",-81.3583723453156,27.198710366827,"61336634",2019-12-11 17:15:00,-306642.169311251,-1986046.1238521,-0.660145997071389,18,464584.555645161,3008496.88909554,"61336634 2019-12-11 17:15:00",18,464506.59501324,3008495.29143979,17,"R","2019-12-11","17:15:00",17
"1047",-81.3577631256584,27.1988930377365,"61336634",2019-12-11 17:16:00,-185832.229895257,-1203441.32882762,-0.40001169609439,17,464616.58827321,3008494.9413751,"61336634 2019-12-11 17:16:00",17,464566.99068971,3008515.35237022,17,"R","2019-12-11","17:16:00",17
"1048",-81.3586198063543,27.1986226306951,"61336634",2019-12-11 17:17:00,-199868.2854762,-1294562.09699446,-0.430303564773198,17,464534.235366983,3008506.70609398,"61336634 2019-12-11 17:17:00",17,464482.058338386,3008485.64356373,17,"R","2019-12-11","17:17:00",17
"1049",-81.3584949355703,27.1986704085268,"61336634",2019-12-11 17:18:00,-127798.841750988,-827742.204540509,-0.275135352570468,15,464533.466717907,3008450.26687031,"61336634 2019-12-11 17:18:00",15,464494.44085255,3008490.90023249,17,"R","2019-12-11","17:18:00",17
"1050",-81.3580135996767,27.1987914475632,"61336634",2019-12-11 17:19:00,-192032.814770713,-1243657.9167673,-0.41338081857343,17,464616.588267499,3008471.41195625,"61336634 2019-12-11 17:19:00",17,464542.151310781,3008504.17070425,17,"R","2019-12-11","17:19:00",17
"1051",-81.3583934859746,27.1980215286006,"61336634",2019-12-11 17:20:00,-166280.892981174,-1076938.6115156,-0.357974940256831,16,464490.125090629,3008480.25024821,"61336634 2019-12-11 17:20:00",16,464504.283070416,3008418.99922642,17,"R","2019-12-11","17:20:00",17
"1052",-81.3584107112382,27.1986157370821,"61336634",2019-12-11 17:21:00,-234460.173420965,-1518548.27486564,-0.504755172564146,17,464546.000052703,3008494.94135477,"61336634 2019-12-11 17:21:00",17,464502.765231531,3008484.82077251,17,"R","2019-12-11","17:21:00",17
"1053",-81.3578732114531,27.1979242099999,"61336634",2019-12-11 17:22:00,-242134.700306403,-1568035.56515325,-0.521217709594567,19,464555.894786431,3008456.52649824,"61336634 2019-12-11 17:22:00",19,464555.781296743,3008408.07265156,17,"R","2019-12-11","17:22:00",17
"1054",-81.3582251546558,27.1982467885807,"61336634",2019-12-11 17:23:00,-245403.612708323,-1589342.48511885,-0.528293874440908,20,464560.100069452,3008490.20017509,"61336634 2019-12-11 17:23:00",20,464521.026233803,3008443.9021763,17,"R","2019-12-11","17:23:00",17
"1055",-81.3582061235305,27.1985237650577,"61336634",2019-12-11 17:24:00,-164585.835293759,-1065937.10603034,-0.354311488832222,16,464565.125005939,3008467.7501796,"61336634 2019-12-11 17:24:00",16,464522.998777768,3008474.57570053,17,"R","2019-12-11","17:24:00",17
"1056",-81.3578808999374,27.1985096381532,"61336634",2019-12-11 17:25:00,-187023.466214773,-1211169.36658664,-0.402586095742336,18,464595.666720931,3008463.5557217,"61336634 2019-12-11 17:25:00",18,464555.204942975,3008472.91895002,17,"R","2019-12-11","17:25:00",17
"1057",-81.3584960997192,27.1984664900758,"61336634",2019-12-11 17:26:00,-213143.19887925,-1380500.50136946,-0.458871544376155,16,464515.125063326,3008480.2502383,"61336634 2019-12-11 17:26:00",16,464494.26095711,3008468.31382033,17,"R","2019-12-11","17:26:00",17
"1058",-81.3586939223752,27.1988904894231,"61336634",2019-12-11 17:36:00,-224261.773236297,-1452597.59973839,-0.482828717385023,13,464501.692378088,3008468.76954434,"61336634 2019-12-11 17:36:00",13,464474.802681348,3008515.33356505,17,"R","2019-12-11","17:36:00",17
"1059",-81.3587637222664,27.1986747983969,"61336634",2019-12-11 17:37:00,-182767.656624973,-1183838.59862083,-0.393499071984964,13,464501.692320299,3008453.38489706,"61336634 2019-12-11 17:37:00",13,464467.821240394,3008491.46263314,17,"R","2019-12-11","17:37:00",17
"1060",-81.3584919079236,27.1988923839899,"61336634",2019-12-11 17:38:00,-217047.29234703,-1405807.17965251,-0.467276032352688,14,464511.571508301,3008458.8574158,"61336634 2019-12-11 17:38:00",14,464494.811031112,3008515.48617723,17,"R","2019-12-11","17:38:00",17
"1061",-81.3586227649591,27.1983992588587,"61336634",2019-12-11 17:39:00,-204072.843852506,-1321785.50696517,-0.439356052683444,13,464501.69236665,3008438.0003005,"61336634 2019-12-11 17:39:00",13,464481.694530199,3008460.90293314,17,"R","2019-12-11","17:39:00",17
"1062",-81.3584671051508,27.1987363427355,"61336634",2019-12-11 17:40:00,-206908.1575669,-1340121.73681432,-0.445445418194537,14,464540.142942976,3008401.71459105,"61336634 2019-12-11 17:40:00",14,464497.218100329,3008498.19546028,17,"R","2019-12-11","17:40:00",17
"1063",-81.3582331870777,27.1982639310709,"61336634",2019-12-11 17:41:00,-207829.798096885,-1346000.96025203,-0.44740741508929,16,464565.125095474,3008467.75023988,"61336634 2019-12-11 17:41:00",16,464520.236115013,3008445.80321362,17,"R","2019-12-11","17:41:00",17
"1064",-81.3585623527887,27.1983111885415,"61336634",2019-12-11 17:42:00,-156545.932604671,-1013936.08210436,-0.337029267889122,15,464533.466756114,3008490.26690707,"61336634 2019-12-11 17:42:00",15,464487.649945502,3008451.13083154,17,"R","2019-12-11","17:42:00",17
"1065",-81.3587354198675,27.1988369253129,"61336634",2019-12-11 17:43:00,-227724.520139594,-1475036.84958026,-0.490288261527176,14,464525.85721371,3008473.1431208,"61336634 2019-12-11 17:43:00",14,464470.675741381,3008509.4123725,17,"R","2019-12-11","17:43:00",17
"1066",-81.3586789847578,27.1985448466181,"61336634",2019-12-11 17:44:00,-169484.448824853,-1097774.44749646,-0.364893742312081,13,464517.076999063,3008561.07721945,"61336634 2019-12-11 17:44:00",13,464476.172572724,3008477.04468873,17,"R","2019-12-11","17:44:00",17
"1067",-81.3583317726868,27.1990071840758,"61336634",2019-12-11 17:45:00,-236348.261058098,-1530772.8904024,-0.508811222888157,15,464546.800094027,3008463.600222,"61336634 2019-12-11 17:45:00",15,464510.707363171,3008528.15650036,17,"R","2019-12-11","17:45:00",17
"1068",-81.3586923358866,27.198821131282,"61336634",2019-12-11 17:46:00,-243595.987938764,-1577825.48362706,-0.524454535865898,14,464483.000084459,3008458.85745348,"61336634 2019-12-11 17:46:00",14,464474.937825786,3008507.65075757,17,"R","2019-12-11","17:46:00",17
"1069",-81.358488812697,27.1982899293247,"61336634",2019-12-11 17:47:00,-213148.848030982,-1380526.1362789,-0.458883048570702,16,464527.625107379,3008455.25028097,"61336634 2019-12-11 17:47:00",16,464494.926746333,3008448.75525228,17,"R","2019-12-11","17:47:00",17
"1070",-81.3588865381175,27.1987151158918,"61336634",2019-12-11 17:48:00,-152027.129111372,-984750.609353205,-0.327323227755814,15,464533.466750549,3008450.26687093,"61336634 2019-12-11 17:48:00",15,464455.670175615,3008495.96316408,17,"R","2019-12-11","17:48:00",17
"1071",-81.3587904958704,27.198012390735,"61336634",2019-12-11 17:49:00,-153606.131225861,-994932.891905779,-0.33071629639821,12,464473.500038612,3008430.33362767,"61336634 2019-12-11 17:49:00",12,464464.959540145,3008418.09956591,17,"R","2019-12-11","17:49:00",17
"1072",-81.3588138550837,27.1983425766584,"61336634",2019-12-11 17:50:00,-216268.002818011,-1400828.1266627,-0.465630456908232,15,464533.466756114,3008490.26690707,"61336634 2019-12-11 17:50:00",15,464462.750684355,3008454.67876852,17,"R","2019-12-11","17:50:00",17
"1073",-81.35298201,27.19723175,"6134074B",2019-12-10 15:01:00,-12568.6486422716,-81306.2162098823,-0.027027027027027,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:01:00",1,465039.999764047,3008329.99976565,17,"R","2019-12-10","15:01:00",15
"1074",-81.35298201,27.19723175,"6134074B",2019-12-10 15:02:00,-36956.8211733018,-239072.582762833,-0.0794701986754967,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:02:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:02:00",15
"1075",-81.35298201,27.19723175,"6134074B",2019-12-10 15:03:00,-31852.0547783594,-206049.999983948,-0.0684931506849315,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:03:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:03:00",15
"1076",-81.35298201,27.19723175,"6134074B",2019-12-10 15:04:00,-69127.5675324935,-447184.189154353,-0.148648648648649,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:04:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:04:00",15
"1077",-81.35298201,27.19723175,"6134074B",2019-12-10 15:05:00,-32204.9861332443,-208333.102476845,-0.0692520775623269,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:05:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:05:00",15
"1078",-81.35298201,27.19723175,"6134074B",2019-12-10 15:06:00,-44246.5242493948,-286229.456288382,-0.0951456310679612,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:06:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:06:00",15
"1079",-81.35298201,27.19723175,"6134074B",2019-12-10 15:07:00,-6200.5333301873,-40111.0666635419,-0.0133333333333333,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:07:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:07:00",15
"1080",-81.35298201,27.19723175,"6134074B",2019-12-10 15:08:00,-19198.8990728276,-124197.110082068,-0.0412844036697248,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:08:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:08:00",15
"1081",-81.35298201,27.19723175,"6134074B",2019-12-10 15:09:00,-25925.5748997378,-167711.776990419,-0.0557491289198606,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:09:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:09:00",15
"1082",-81.35298201,27.19723175,"6134074B",2019-12-10 15:10:00,-12828.6896486634,-82988.4137866385,-0.0275862068965517,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:10:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:10:00",15
"1083",-81.35298201,27.19723175,"6134074B",2019-12-10 15:11:00,-44592.8766897032,-288469.999977528,-0.0958904109589041,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:11:00",1,465039.999764047,3008329.99976565,17,"R","2019-12-10","15:11:00",15
"1084",-81.35298201,27.19723175,"6134074B",2019-12-10 15:12:00,-25835.5555424471,-167129.444431425,-0.0555555555555556,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:12:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:12:00",15
"1085",-81.35298201,27.19723175,"6134074B",2019-12-10 15:13:00,-6458.88888561177,-41782.3611078562,-0.0138888888888889,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:13:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:13:00",15
"1086",-81.35298201,27.19723175,"6134074B",2019-12-10 15:14:00,-32565.8263140089,-210667.366930367,-0.0700280112044818,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:14:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:14:00",15
"1087",-81.35298201,27.19723175,"6134074B",2019-12-10 15:15:00,-19376.6666568353,-125347.083323569,-0.0416666666666667,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:15:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:15:00",15
"1088",-81.35298201,27.19723175,"6134074B",2019-12-10 15:17:00,-13577.810212089,-87834.452547902,-0.0291970802919708,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:17:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:17:00",15
"1089",-81.35298201,27.19723175,"6134074B",2019-12-10 15:18:00,-27867.5655289317,-180274.456914795,-0.0599250936329588,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:18:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:18:00",15
"1090",-81.35298201,27.19723175,"6134074B",2019-12-10 15:19:00,-19742.2641409265,-127712.12263156,-0.0424528301886792,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:19:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:19:00",15
"1091",-81.35298201,27.19723175,"6134074B",2019-12-10 15:20:00,-12917.7777712235,-83564.7222157123,-0.0277777777777778,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:20:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:20:00",15
"1092",-81.35298201,27.19723175,"6134074B",2019-12-10 15:21:00,-32294.4444280588,-208911.805539281,-0.0694444444444444,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:21:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:21:00",15
"1093",-81.35298201,27.19723175,"6134074B",2019-12-10 15:22:00,-20822.6865565991,-134701.343273089,-0.0447761194029851,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:22:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:22:00",15
"1094",-81.35298201,27.19723175,"6134074B",2019-12-10 15:23:00,-12401.0666603746,-80222.1333270839,-0.0266666666666667,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:23:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:23:00",15
"1095",-81.35298201,27.19723175,"6134074B",2019-12-10 15:24:00,-7046.06060248557,-45580.7575722067,-0.0151515151515152,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:24:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:24:00",15
"1096",-81.35298201,27.19723175,"6134074B",2019-12-10 15:25:00,-33408.0459600609,-216115.660902704,-0.0718390804597701,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:25:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:25:00",15
"1097",-81.35298201,27.19723175,"6134074B",2019-12-10 15:26:00,-6739.71014150793,-43598.9855038499,-0.0144927536231884,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:26:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:26:00",15
"1098",-81.35298201,27.19723175,"6134074B",2019-12-10 15:27:00,-6643.42856805782,-42976.1428537949,-0.0142857142857143,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:27:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:27:00",15
"1099",-81.35298201,27.19723175,"6134074B",2019-12-10 15:28:00,-13677.6470518837,-88480.2941107543,-0.0294117647058824,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:28:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:28:00",15
"1100",-81.35298201,27.19723175,"6134074B",2019-12-10 15:29:00,-18684.6428476626,-120870.401776298,-0.0401785714285714,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:29:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:29:00",15
"1101",-81.35298201,27.19723175,"6134074B",2019-12-10 15:30:00,-20516.4705778256,-132720.441166131,-0.0441176470588235,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:30:00",1,465039.999764047,3008329.99976565,17,"R","2019-12-10","15:30:00",15
"1102",-81.35298201,27.19723175,"6134074B",2019-12-10 15:31:00,-13677.6470518837,-88480.2941107543,-0.0294117647058824,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:31:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:31:00",15
"1103",-81.35298201,27.19723175,"6134074B",2019-12-10 15:40:00,-19287.3732621033,-124769.446994888,-0.0414746543778802,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:40:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:40:00",15
"1104",-81.35298201,27.19723175,"6134074B",2019-12-10 15:41:00,-12740.8219113438,-82419.9999935793,-0.0273972602739726,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:41:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:41:00",15
"1105",-81.35298201,27.19723175,"6134074B",2019-12-10 15:42:00,-50105.3198398974,-324129.831624581,-0.107744107744108,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:42:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:42:00",15
"1106",-81.35298201,27.19723175,"6134074B",2019-12-10 15:43:00,-19287.3732621033,-124769.446994888,-0.0414746543778802,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:43:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:43:00",15
"1107",-81.35298201,27.19723175,"6134074B",2019-12-10 15:44:00,-6940.89551886638,-44900.4477576962,-0.0149253731343284,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:44:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:44:00",15
"1108",-81.35298201,27.19723175,"6134074B",2019-12-10 15:45:00,-25052.6599199487,-162064.915812291,-0.0538720538720539,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:45:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:45:00",15
"1109",-81.35298201,27.19723175,"6134074B",2019-12-10 15:46:00,-13286.8571361156,-85952.2857075899,-0.0285714285714286,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:46:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:46:00",15
"1110",-81.35298201,27.19723175,"6134074B",2019-12-10 15:47:00,-31002.6666509365,-200555.33331771,-0.0666666666666667,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:47:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:47:00",15
"1111",-81.35298201,27.19723175,"6134074B",2019-12-10 15:48:00,-26016.2237630236,-168298.181805071,-0.0559440559440559,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:48:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:48:00",15
"1112",-81.35298201,27.19723175,"6134074B",2019-12-10 15:49:00,-13382.4460363755,-86570.6474752704,-0.0287769784172662,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:49:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:49:00",15
"1113",-81.35298201,27.19723175,"6134074B",2019-12-10 15:50:00,-30675.4617258606,-198438.654338103,-0.0659630606860158,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:50:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:50:00",15
"1114",-81.35298201,27.19723175,"6134074B",2019-12-10 15:51:00,-25308.2993068869,-163718.639443028,-0.054421768707483,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:51:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:51:00",15
"1115",-81.35298201,27.19723175,"6134074B",2019-12-10 15:52:00,-12917.7777712235,-83564.7222157123,-0.0277777777777778,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:52:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:52:00",15
"1116",-81.35298201,27.19723175,"6134074B",2019-12-10 15:53:00,-12828.6896486634,-82988.4137866385,-0.0275862068965517,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:53:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:53:00",15
"1117",-81.35298201,27.19723175,"6134074B",2019-12-10 15:54:00,-19649.5774548189,-127112.535201365,-0.0422535211267606,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 15:54:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","15:54:00",15
"1118",-81.35298201,27.19723175,"6134074B",2019-12-10 16:42:00,-18118.4415492486,-117207.662328532,-0.038961038961039,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:42:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:42:00",16
"1119",-81.35298201,27.19723175,"6134074B",2019-12-10 16:43:00,-11924.1025580525,-77136.6666606576,-0.0256410256410256,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:43:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:43:00",16
"1120",-81.35298201,27.19723175,"6134074B",2019-12-10 16:44:00,-42994.2641291289,-278128.622619843,-0.0924528301886793,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:44:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:44:00",16
"1121",-81.35298201,27.19723175,"6134074B",2019-12-10 16:45:00,-30920.2127502691,-200021.94147378,-0.0664893617021277,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:45:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:45:00",16
"1122",-81.35298201,27.19723175,"6134074B",2019-12-10 16:46:00,-18118.4415492486,-117207.662328532,-0.038961038961039,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:46:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:46:00",16
"1123",-81.35298201,27.19723175,"6134074B",2019-12-10 16:47:00,-11848.1528602305,-76645.3503125005,-0.0254777070063694,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:47:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:47:00",16
"1124",-81.35298201,27.19723175,"6134074B",2019-12-10 16:48:00,-12484.2952956791,-80760.5369064603,-0.0268456375838926,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:48:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:48:00",16
"1125",-81.35298201,27.19723175,"6134074B",2019-12-10 16:49:00,-29886.8894449902,-193337.40358391,-0.06426735218509,1,465039.999764047,3008329.99976564,"6134074B 2019-12-10 16:49:00",1,465039.999764047,3008329.99976564,17,"R","2019-12-10","16:49:00",16
