"","x","y","TagId","freq","num_x","num_y","total","unique_nodes","easting","northing","id","total_nodes","avex","avey","zone","letter","date","time_of_day","hour"
"24",-81.3560089769252,27.1981490884227,"6133331E",2019-12-10 20:40:00,-987648.504039548,-6393404.23405234,-2.12516130216414,27,464840.40744088,3008470.85200515,"6133331E 2019-12-10 20:40:00",27,464740.489596617,3008432.45524077,17,"R","2019-12-10","20:40:00",20
"25",-81.358235309026,27.1957163322369,"6133331E",2019-12-11 14:10:00,-73585.5957997692,-476530.363251812,-0.158412381448228,6,464639.999991423,3008230.00014093,"6133331E 2019-12-11 14:10:00",6,464519.219565033,3008163.62266197,17,"R","2019-12-11","14:10:00",14
"26",-81.3582137858586,27.1957470994466,"6133331E",2019-12-11 14:20:00,-796736.386851276,-5159539.10220427,-1.71517706970983,9,464573.333374079,3008174.44450046,"6133331E 2019-12-11 14:20:00",9,464521.361042953,3008167.02445605,17,"R","2019-12-11","14:20:00",14
"27",-81.357950758449,27.1960673145681,"6133331E",2019-12-11 14:30:00,-707458.926432846,-4581188.34138097,-1.52289896240016,21,464563.904777026,3008339.71444932,"6133331E 2019-12-11 14:30:00",21,464547.513590697,3008202.41820955,17,"R","2019-12-11","14:30:00",14
"28",-81.3577647031996,27.1965444781874,"6133331E",2019-12-11 14:40:00,-1520723.14263173,-9847303.55370716,-3.27342690040318,24,464590.083381224,3008363.50014153,"6133331E 2019-12-11 14:40:00",24,464566.092019476,3008255.21794738,17,"R","2019-12-11","14:40:00",14
"29",-81.3577616566651,27.1962874685289,"6133331E",2019-12-11 14:50:00,-1134018.68428747,-7343161.24289613,-2.44102650953108,24,464598.41669482,3008346.83346286,"6133331E 2019-12-11 14:50:00",24,464566.312516333,3008226.74978108,17,"R","2019-12-11","14:50:00",14
"30",-81.3579329345112,27.1968371820119,"6133331E",2019-12-11 15:00:00,-1647476.05970615,-10668576.1258541,-3.54639490563915,22,464631.000008024,3008330.1819501,"6133331E 2019-12-11 15:00:00",22,464549.522414011,3008287.68643051,17,"R","2019-12-11","15:00:00",15
"31",-81.3570846685834,27.1965380370379,"6133331E",2019-12-11 15:10:00,-1168157.08318096,-7563195.54135045,-2.51414766032455,19,464671.57893936,3008287.89484536,"6133331E 2019-12-11 15:10:00",19,464633.44282259,3008254.31246712,17,"R","2019-12-11","15:10:00",15
"32",-81.3577162147036,27.1962618632847,"6133331E",2019-12-11 15:20:00,-1427456.5959173,-9243174.56364965,-3.07263517225642,19,464671.57893936,3008287.89484536,"6133331E 2019-12-11 15:20:00",19,464570.80515323,3008223.9008095,17,"R","2019-12-11","15:20:00",15
"33",-81.3583162960578,27.1959615902245,"6133331E",2019-12-11 15:30:00,-1683203.05463312,-10900480.1922638,-3.62359998958846,21,464592.380967234,3008320.47633977,"6133331E 2019-12-11 15:30:00",21,464511.275932608,3008190.81123294,17,"R","2019-12-11","15:30:00",15
"34",-81.3581628459322,27.1960800114301,"6133331E",2019-12-11 15:40:00,-1407936.87608778,-9117587.63668097,-3.03090747388846,21,464601.904776388,3008320.47630324,"6133331E 2019-12-11 15:40:00",21,464526.511685783,3008203.88455596,17,"R","2019-12-11","15:40:00",15
"35",-81.3590525982096,27.1994441793628,"6133331E",2019-12-11 16:00:00,-1568279.57675937,-10159105.6628629,-3.37671479236806,11,464512.909145062,3008494.00034199,"6133331E 2019-12-11 16:00:00",11,464439.454674687,3008576.76396722,17,"R","2019-12-11","16:00:00",16
"36",-81.3585158173597,27.1988004358044,"6133331E",2019-12-11 16:10:00,-1274802.21007972,-8256860.82613672,-2.74450598540762,20,464580.100068235,3008530.20014538,"6133331E 2019-12-11 16:10:00",20,464492.413883508,3008505.30843729,17,"R","2019-12-11","16:10:00",16
"37",-81.3581989657373,27.1987215085887,"6133331E",2019-12-11 16:20:00,-1862744.64786918,-12064098.9076203,-4.01000931927823,21,464573.428687884,3008511.14300615,"6133331E 2019-12-11 16:20:00",21,464523.770285018,3008496.47646001,17,"R","2019-12-11","16:20:00",16
"38",-81.3586224088317,27.1983989063796,"6133331E",2019-12-11 16:30:00,-1325310.87053739,-8584074.74720114,-2.85331109023836,21,464573.428663174,3008501.61916868,"6133331E 2019-12-11 16:30:00",21,464481.729689934,3008460.86379037,17,"R","2019-12-11","16:30:00",16
"39",-81.3584718549623,27.1984167582558,"6133331E",2019-12-11 16:40:00,-1850036.97432912,-11982362.9636548,-3.98288553533629,22,464567.363722708,3008475.63647055,"6133331E 2019-12-11 16:40:00",22,464496.646442769,3008462.79847786,17,"R","2019-12-11","16:40:00",16
"40",-81.3584670389574,27.1983866188002,"6133331E",2019-12-11 16:50:00,-1120785.36399869,-7259113.62804517,-2.41290059831449,24,464565.083394893,3008396.83349041,"6133331E 2019-12-11 16:50:00",24,464497.113880948,3008459.45875929,17,"R","2019-12-11","16:50:00",16
"41",-81.3581371546894,27.1984689108188,"6133331E",2019-12-11 17:00:00,-1858149.70489521,-12034071.1664593,-4.00006556330609,25,464576.080068607,3008410.16015295,"6133331E 2019-12-11 17:00:00",25,464529.812196235,3008468.48032986,17,"R","2019-12-11","17:00:00",17
"42",-81.3584630727595,27.1989595676861,"6133331E",2019-12-11 17:10:00,-1710134.50909154,-11076435.8940473,-3.68168572763283,22,464585.54554751,3008493.81832702,"6133331E 2019-12-11 17:10:00",22,464497.688180214,3008522.91951844,17,"R","2019-12-11","17:10:00",17
"43",-81.358409113104,27.1985333889845,"6133331E",2019-12-11 17:20:00,-1499739.63594716,-9713459.86155712,-3.22869812919127,21,464582.952431238,3008463.52395938,"6133331E 2019-12-11 17:20:00",21,464502.897433404,3008475.69914818,17,"R","2019-12-11","17:20:00",17
"44",-81.358751133904,27.1990390860405,"6133331E",2019-12-11 17:30:00,-711679.238564264,-4609799.10626282,-1.53224210316112,17,464534.235422126,3008494.94139335,"6133331E 2019-12-11 17:30:00",17,464469.183490013,3008531.80887831,17,"R","2019-12-11","17:30:00",17
"45",-81.3587068956003,27.199184864272,"6133331E",2019-12-11 17:40:00,-1745663.63025857,-11307235.9739597,-3.75836988048696,18,464529.000112597,3008474.66689136,"6133331E 2019-12-11 17:40:00",18,464473.61110514,3008547.94326274,17,"R","2019-12-11","17:40:00",17
"46",-81.3588070917588,27.1994651805945,"6133331E",2019-12-11 17:50:00,-214919.095120098,-1392145.33716961,-0.462725202721074,15,464533.466756114,3008490.26690707,"6133331E 2019-12-11 17:50:00",15,464463.776462267,3008579.02051378,17,"R","2019-12-11","17:50:00",17
"47",-81.3532890173633,27.1968838318201,"61335578",2019-12-10 15:00:00,-1094524.11566812,-7080818.25839345,-2.35376729402457,8,464964.999958399,3008180.00001314,"61335578 2019-12-10 15:00:00",8,465009.484347392,3008291.54877344,17,"R","2019-12-10","15:00:00",15
"48",-81.3532803108485,27.1965472989911,"61335578",2019-12-10 15:10:00,-1560111.25699154,-10092705.3464493,-3.35500407810964,18,465018.277804816,3008207.72236172,"61335578 2019-12-10 15:10:00",18,465010.241618121,3008254.2707775,17,"R","2019-12-10","15:10:00",15
"49",-81.3534278661219,27.195605312866,"61335578",2019-12-10 15:20:00,-2124013.54505482,-13740678.3162962,-4.56781690867855,23,465005.60870141,3008286.47836987,"61335578 2019-12-10 15:20:00",23,464995.333114016,3008149.97426667,17,"R","2019-12-10","15:20:00",15
"50",-81.3533322063143,27.1961257071767,"61335578",2019-12-10 15:30:00,-406917.51252001,-2632428.52797345,-0.87508207154371,16,465014.999983376,3008205.00002901,"61335578 2019-12-10 15:30:00",16,465004.970107749,3008207.58826615,17,"R","2019-12-10","15:30:00",15
"51",-81.3538609256315,27.1957461710526,"61335578",2019-12-10 15:40:00,-1584370.68530999,-10250616.3513053,-3.40759698204386,24,465007.041678473,3008321.62509267,"61335578 2019-12-10 15:40:00",24,464952.485184938,3008165.69721136,17,"R","2019-12-10","15:40:00",15
"52",-81.3533242498827,27.1956266500754,"61335578",2019-12-10 15:50:00,-831539.626790412,-5379285.40107797,-1.7882357171475,22,465004.045463806,3008275.40920044,"61335578 2019-12-10 15:50:00",22,465005.602346899,3008152.30872289,17,"R","2019-12-10","15:50:00",15
"53",-81.3539904842792,27.1968655578076,"61335578",2019-12-10 16:40:00,-1310218.16584975,-8477471.95809312,-2.81803707264023,27,464973.666688174,3008337.37043615,"61335578 2019-12-10 16:40:00",27,464940.003298892,3008289.7206709,17,"R","2019-12-10","16:40:00",16
"54",-81.3545435264806,27.196565268357,"61335578",2019-12-10 16:50:00,-825338.496393717,-5340738.62046182,-1.77536005239654,26,464986.500021091,3008337.65389442,"61335578 2019-12-10 16:50:00",26,464885.134302532,3008256.61434276,17,"R","2019-12-10","16:50:00",16
"55",-81.3531821606385,27.1963387605092,"61335578",2019-12-10 17:00:00,-2335033.6540063,-15105420.2150599,-5.02136288314492,27,464988.481502492,3008359.59264078,"61335578 2019-12-10 17:00:00",27,465019.897654529,3008231.14492759,17,"R","2019-12-10","17:00:00",17
"56",-81.3537702370844,27.1964736552526,"61335578",2019-12-10 17:10:00,-1941033.41154171,-12558252.7522802,-4.17460929266258,27,464988.481502492,3008359.59264078,"61335578 2019-12-10 17:10:00",27,464961.694727535,3008246.25057799,17,"R","2019-12-10","17:10:00",17
"57",-81.3534910606569,27.1961661972868,"61335578",2019-12-10 17:20:00,-1338500.09285397,-8659323.21021998,-2.87856137537428,15,464960.0000057,3008223.33346305,"61335578 2019-12-10 17:20:00",15,464989.249249525,3008212.11744845,17,"R","2019-12-10","17:20:00",17
"58",-81.3534221135621,27.1966453409817,"61335578",2019-12-10 17:30:00,-910895.875756425,-5892986.16532182,-1.95893175388883,14,464997.142887029,3008244.28579725,"61335578 2019-12-10 17:30:00",14,464996.227636891,3008265.16984228,17,"R","2019-12-10","17:30:00",17
"59",-81.3553540762433,27.1987107323747,"61335578",2019-12-10 18:50:00,-1455702.79821465,-9422163.82049255,-3.13185345040246,9,464817.777892806,3008530.00003972,"61335578 2019-12-10 18:50:00",9,464805.528505039,3008494.48089014,17,"R","2019-12-10","18:50:00",18
"60",-81.3552811199355,27.1985306300368,"61335578",2019-12-10 19:00:00,-951069.787589087,-6155746.66782471,-2.04613555608687,11,464840.000036269,3008475.45456257,"61335578 2019-12-10 19:00:00",11,464812.697653308,3008474.51162878,17,"R","2019-12-10","19:00:00",19
"61",-81.3554679483017,27.1984690099504,"61335578",2019-12-10 19:10:00,-1201522.49107436,-7777080.37206029,-2.58506357628247,13,464824.615398025,3008437.692355,"61335578 2019-12-10 19:10:00",13,464794.174541057,3008467.73882613,17,"R","2019-12-10","19:10:00",19
"62",-81.3553615793155,27.1982272592756,"61335578",2019-12-10 19:20:00,-256567.761265378,-1660630.9382642,-0.55199054125282,12,464806.666665703,3008463.33336525,"61335578 2019-12-10 19:20:00",12,464804.633577709,3008440.93178692,17,"R","2019-12-10","19:20:00",19
"63",-81.3555021770147,27.1988256568243,"61335578",2019-12-10 19:30:00,-1342260.19035553,-8688206.99150676,-2.88787969048369,23,464848.782669318,3008486.69573596,"61335578 2019-12-10 19:30:00",23,464790.896510898,3008507.25192488,17,"R","2019-12-10","19:30:00",19
"64",-81.3552456016562,27.1988435671416,"61335578",2019-12-10 19:40:00,-647059.416426358,-4188071.99000279,-1.39207553048037,24,464865.083381072,3008471.83343241,"61335578 2019-12-10 19:40:00",24,464816.31366875,3008509.16369285,17,"R","2019-12-10","19:40:00",19
"65",-81.3553535483422,27.1983027069405,"61335578",2019-12-10 19:50:00,-1751673.08234302,-11337688.9283198,-3.76861560526524,26,464901.538503068,3008460.76930188,"61335578 2019-12-10 19:50:00",26,464805.452669598,3008449.28638506,17,"R","2019-12-10","19:50:00",19
"66",-81.3552384309718,27.1981247374383,"61335578",2019-12-10 20:00:00,-1023355.25865975,-6623452.9461911,-2.20163140095335,28,464882.857184119,3008430.00010421,"61335578 2019-12-10 20:00:00",28,464816.798223633,3008429.54153134,17,"R","2019-12-10","20:00:00",20
"67",-81.3554861694675,27.198241010213,"61335578",2019-12-10 20:10:00,-1641647.15308676,-10625823.7649503,-3.5320016256594,27,464877.111144792,3008433.85195334,"61335578 2019-12-10 20:10:00",27,464792.298270892,3008442.48987753,17,"R","2019-12-10","20:10:00",20
"68",-81.3551920891462,27.1981933112737,"61335578",2019-12-10 20:20:00,-431616.667610164,-2793527.96487073,-0.928564516963862,22,464821.90915063,3008484.72740857,"61335578 2019-12-10 20:20:00",22,464821.40952513,3008437.1240081,17,"R","2019-12-10","20:20:00",20
"69",-81.3560927933205,27.1984909304886,"61335578",2019-12-10 20:30:00,-1230778.47118099,-7967512.82820713,-2.6483601037143,27,464832.666719552,3008463.48160695,"61335578 2019-12-10 20:30:00",27,464732.295828967,3008470.34247071,17,"R","2019-12-10","20:30:00",20
"70",-81.3560522493225,27.1983164283291,"61335578",2019-12-10 20:40:00,-1174960.16388275,-7606056.19603852,-2.52823003915149,28,464811.500068663,3008451.57155152,"61335578 2019-12-10 20:40:00",28,464736.256467028,3008451.00258014,17,"R","2019-12-10","20:40:00",20
"71",-81.3587912941539,27.1954137169122,"61335578",2019-12-11 13:50:00,-134035.599778497,-868089.872666585,-0.288581210663619,4,464589.999841435,3008130.00025365,"61335578 2019-12-11 13:50:00",4,464464.056652441,3008130.26139273,17,"R","2019-12-11","13:50:00",13
"72",-81.3589140582239,27.1954969021852,"61335578",2019-12-11 14:00:00,-1024464.33088436,-6635200.48354599,-2.20574892264158,5,464639.999956841,3008170.00013068,"61335578 2019-12-11 14:00:00",5,464451.923955819,3008139.51009426,17,"R","2019-12-11","14:00:00",14
"73",-81.3588534270918,27.1953984801955,"61335578",2019-12-11 14:10:00,-510670.941642865,-3307434.03703156,-1.09949888663673,10,464540.00002044,3008130.00012327,"61335578 2019-12-11 14:10:00",10,464457.897911078,3008128.59133375,17,"R","2019-12-11","14:10:00",14
"74",-81.357483489494,27.1957262605463,"61335578",2019-12-11 14:20:00,-526777.017777159,-3410790.92882083,-1.1338445479673,10,464620.000055259,3008170.00007362,"61335578 2019-12-11 14:20:00",10,464593.685899479,3008164.50979591,17,"R","2019-12-11","14:20:00",14
"75",-81.3577555149416,27.1967960634872,"61335578",2019-12-11 14:30:00,-453530.611386622,-2936816.9192832,-0.976243538055486,23,464579.217430941,3008347.56536273,"61335578 2019-12-11 14:30:00",23,464567.081580872,3008283.08183514,17,"R","2019-12-11","14:30:00",14
"76",-81.3579714530316,27.1960189102051,"61335578",2019-12-11 14:40:00,-2091582.33968252,-13544190.0663178,-4.50242779457705,24,464590.083381224,3008363.50014153,"61335578 2019-12-11 14:40:00",24,464545.448613684,3008197.06262277,17,"R","2019-12-11","14:40:00",14
"77",-81.3577049448525,27.1962540127305,"61335578",2019-12-11 14:50:00,-1450708.03195964,-9393708.77019473,-3.12267696994001,26,464640.076965525,3008345.53857403,"61335578 2019-12-11 14:50:00",26,464571.91887751,3008223.02806915,17,"R","2019-12-11","14:50:00",14
"78",-81.3579817330879,27.1968362178269,"61335578",2019-12-11 15:00:00,-2082284.51013103,-13484409.1576187,-4.48242022705758,22,464649.090919216,3008339.09101924,"61335578 2019-12-11 15:00:00",22,464544.688952092,3008287.59343484,17,"R","2019-12-11","15:00:00",15
"79",-81.3569780904802,27.1965018698031,"61335578",2019-12-11 15:10:00,-1129321.55517563,-7311580.42214538,-2.43050934941317,19,464650.526338508,3008330.00006298,"61335578 2019-12-11 15:10:00",19,464643.98725654,3008250.27639195,17,"R","2019-12-11","15:10:00",15
"80",-81.3577458551089,27.1960253445481,"61335578",2019-12-11 15:20:00,-1539397.29629939,-9967999.23856369,-3.31361173514535,20,464660.000012803,3008310.00008685,"61335578 2019-12-11 15:20:00",20,464567.794703282,3008197.71153015,17,"R","2019-12-11","15:20:00",15
"81",-81.3576964195836,27.1959294485925,"61335578",2019-12-11 15:30:00,-1196911.56191165,-7750206.14896783,-2.57637106793095,20,464560.000009577,3008300.00013256,"61335578 2019-12-11 15:30:00",20,464572.660673789,3008187.07578172,17,"R","2019-12-11","15:30:00",15
"82",-81.3577645820506,27.195936523937,"61335578",2019-12-11 15:40:00,-1291894.31994359,-8365359.43513537,-2.7808633544021,23,464605.217412355,3008338.69576417,"61335578 2019-12-11 15:40:00",23,464565.911841198,3008187.87873666,17,"R","2019-12-11","15:40:00",15
"83",-81.3586616899952,27.199342627724,"61335578",2019-12-11 16:00:00,-1737447.87197997,-11253975.4389279,-3.74064509968584,12,464490.166757527,3008463.66698472,"61335578 2019-12-11 16:00:00",12,464478.138309858,3008565.40490117,17,"R","2019-12-11","16:00:00",16
"84",-81.3585003336863,27.1988343257887,"61335578",2019-12-11 16:10:00,-1451237.43102888,-9399607.63704266,-3.124340813462,20,464580.100084635,3008490.20013281,"61335578 2019-12-11 16:10:00",20,464493.958141784,3008509.05782817,17,"R","2019-12-11","16:10:00",16
"85",-81.3581761206012,27.1988324455184,"61335578",2019-12-11 16:20:00,-1734834.24391728,-11235675.1871339,-3.7346327007097,20,464620.100069197,3008490.20014168,"61335578 2019-12-11 16:20:00",20,464526.068008671,3008508.75776854,17,"R","2019-12-11","16:20:00",16
"86",-81.3580740386259,27.1985429777902,"61335578",2019-12-11 16:30:00,-1213984.80996578,-7862134.02653108,-2.61332724110839,22,464576.454621989,3008484.72743193,"61335578 2019-12-11 16:30:00",22,464536.086743924,3008476.66639579,17,"R","2019-12-11","16:30:00",16
"87",-81.3585697957939,27.1989591523179,"61335578",2019-12-11 16:40:00,-1906994.9536058,-12351769.8810681,-4.10559276969568,21,464563.904850445,3008511.1429982,"61335578 2019-12-11 16:40:00",21,464487.118079944,3008522.90374227,17,"R","2019-12-11","16:40:00",16
"88",-81.3583054162921,27.1982930457346,"61335578",2019-12-11 16:50:00,-1403089.45170972,-9087199.48275994,-3.02055954289056,26,464593.923141612,3008422.46168511,"61335578 2019-12-11 16:50:00",26,464513.0916264,3008449.04850439,17,"R","2019-12-11","16:50:00",16
"89",-81.3586100851677,27.1983138134844,"61335578",2019-12-11 17:00:00,-2172259.36526651,-14069703.0553451,-4.67672600301165,24,464565.083369787,3008421.83348827,"61335578 2019-12-11 17:00:00",24,464482.923281725,3008451.43510326,17,"R","2019-12-11","17:00:00",17
"90",-81.3581053076791,27.1980624894481,"61335578",2019-12-11 17:10:00,-1727408.19176621,-11187100.0223936,-3.71859220987887,25,464608.080082819,3008450.16014779,"61335578 2019-12-11 17:10:00",25,464532.837770473,3008423.45462719,17,"R","2019-12-11","17:10:00",17
"91",-81.3585302376219,27.1983665748706,"61335578",2019-12-11 17:20:00,-1574952.71053996,-10200799.2810482,-3.39070773198842,23,464579.217446236,3008451.91320002,"61335578 2019-12-11 17:20:00",23,464490.848232548,3008457.2565227,17,"R","2019-12-11","17:20:00",17
"92",-81.3585795570031,27.1991409840812,"61335578",2019-12-11 17:30:00,-702056.59869928,-4547320.15265419,-1.51146920015492,18,464517.888996229,3008541.33349538,"61335578 2019-12-11 17:30:00",18,464486.208933217,3008543.04685011,17,"R","2019-12-11","17:30:00",17
"93",-81.3586107163967,27.1991928804246,"61335578",2019-12-11 17:40:00,-1609536.8886724,-10425287.532123,-3.46522134478628,20,464570.100094102,3008510.20014573,"61335578 2019-12-11 17:40:00",20,464483.139322135,3008548.80390503,17,"R","2019-12-11","17:40:00",17
"94",-81.3591818872894,27.1985644204547,"61335578",2019-12-11 17:50:00,-233541.959738979,-1512847.26495244,-0.502861108967905,12,464523.500156957,3008547.00022051,"61335578 2019-12-11 17:50:00",12,464426.370570418,3008479.35537803,17,"R","2019-12-11","17:50:00",17
"95",-81.35335271809,27.1968844129061,"61336634",2019-12-10 15:00:00,-1056616.14061427,-6835672.65968245,-2.27227725843685,7,465068.571452133,3008272.85717518,"61336634 2019-12-10 15:00:00",7,465003.175422853,3008291.63091869,17,"R","2019-12-10","15:00:00",15
"96",-81.3533306950535,27.1967313357179,"61336634",2019-12-10 15:10:00,-1150732.77733982,-7444474.7175324,-2.47466589180091,16,464977.500074832,3008192.50012709,"61336634 2019-12-10 15:10:00",16,465005.308859043,3008274.66939983,17,"R","2019-12-10","15:10:00",15
"97",-81.3533903033785,27.196177917822,"61336634",2019-12-10 15:20:00,-1788225.34456106,-11568542.5869918,-3.84565225159314,22,465022.227280992,3008293.59103241,"61336634 2019-12-10 15:20:00",22,464999.232268141,3008213.38752076,17,"R","2019-12-10","15:20:00",15
"98",-81.3536713768022,27.1965334750088,"61336634",2019-12-10 15:30:00,-353622.832852342,-2287853.95059976,-0.760525815346317,18,464995.555611444,3008263.33342693,"61336634 2019-12-10 15:30:00",18,464971.50486774,3008252.84879772,17,"R","2019-12-10","15:30:00",15
"99",-81.3532075138219,27.196221498125,"61336634",2019-12-10 15:40:00,-1550773.78803786,-10032025.4220232,-3.33487296346695,23,465005.217434347,3008347.39139098,"61336634 2019-12-10 15:40:00",23,465017.349993946,3008218.16360701,17,"R","2019-12-10","15:40:00",15
"100",-81.3537105816086,27.1963137464196,"61336634",2019-12-10 15:50:00,-912882.651753568,-5906131.75272286,-1.96332549533631,20,465030.000053471,3008280.00009894,"61336634 2019-12-10 15:50:00",20,464967.553226417,3008228.52183823,17,"R","2019-12-10","15:50:00",15
"101",-81.3544309516389,27.1971888510248,"61336634",2019-12-10 16:00:00,-934673.949802359,-6048235.99499983,-2.01049909237243,28,464926.035776068,3008329.96435779,"61336634 2019-12-10 16:00:00",28,464896.479360965,3008325.6530411,17,"R","2019-12-10","16:00:00",16
"102",-81.3543101343491,27.1964566979974,"61336634",2019-12-10 16:10:00,-1432778.15420956,-9270963.35407118,-3.08185165205438,28,464926.035776068,3008329.96435779,"61336634 2019-12-10 16:10:00",28,464908.216219448,3008244.52335047,17,"R","2019-12-10","16:10:00",16
"103",-81.3540161962256,27.1965032179589,"61336634",2019-12-10 16:40:00,-1116844.64569611,-7226237.03959383,-2.40214011977051,27,464936.629637563,3008359.59269144,"61336634 2019-12-10 16:40:00",27,464937.343373126,3008249.59381811,17,"R","2019-12-10","16:40:00",16
"104",-81.3541871136009,27.1964166375454,"61336634",2019-12-10 16:50:00,-814182.969786232,-5268123.06362337,-1.75123094338095,25,465008.360005606,3008321.9600632,"61336634 2019-12-10 16:50:00",25,464920.38806393,3008240.05168197,17,"R","2019-12-10","16:50:00",16
"105",-81.353424845629,27.1963577375015,"61336634",2019-12-10 17:00:00,-545864.819104287,-3531405.00770889,-1.17391327013673,12,465006.666650361,3008163.3334101,"61336634 2019-12-10 17:00:00",12,464995.867233621,3008233.31462772,17,"R","2019-12-10","17:00:00",17
"106",-81.3534041483126,27.1961192009639,"61336634",2019-12-10 17:10:00,-753992.608545358,-4877798.45432584,-1.62149700350403,12,465006.666650361,3008163.3334101,"61336634 2019-12-10 17:10:00",12,464997.842682405,3008206.88770006,17,"R","2019-12-10","17:10:00",17
"107",-81.3560113078811,27.1986438015784,"61336634",2019-12-10 18:50:00,-530194.150746901,-3432200.63151253,-1.14083934679142,10,464840.00007993,3008510.00001231,"61336634 2019-12-10 18:50:00",10,464740.414360758,3008487.2520969,17,"R","2019-12-10","18:50:00",18
"108",-81.3553672944146,27.1992043095169,"61336634",2019-12-10 19:00:00,-885444.680825695,-5731236.6089402,-1.90498353648722,10,464840.00007993,3008510.00001231,"61336634 2019-12-10 19:00:00",10,464804.374350893,3008549.15497515,17,"R","2019-12-10","19:00:00",19
"109",-81.3552877096061,27.1985395531054,"61336634",2019-12-10 19:10:00,-1267972.73673294,-8206897.67718337,-2.72792571260507,16,464777.500046518,3008480.00001817,"61336634 2019-12-10 19:10:00",16,464812.047803921,3008475.50182958,17,"R","2019-12-10","19:10:00",19
"110",-81.3556178049051,27.1986093575356,"61336634",2019-12-10 19:20:00,-252759.794984527,-1636095.89202112,-0.543827475361138,11,464785.454565854,3008475.45460158,"61336634 2019-12-10 19:20:00",11,464779.376615126,3008483.32632447,17,"R","2019-12-10","19:20:00",19
"111",-81.3555055635614,27.1985985720597,"61336634",2019-12-10 19:30:00,-1025470.38667215,-6637634.31149847,-2.20630673227481,20,464870.100049275,3008450.20008537,"61336634 2019-12-10 19:30:00",20,464790.489767866,3008482.10015419,17,"R","2019-12-10","19:30:00",19
"112",-81.3554650307226,27.1986325920384,"61336634",2019-12-10 19:40:00,-920332.50498376,-5957056.79879811,-1.98008469444785,25,464880.080047713,3008466.16008665,"61336634 2019-12-10 19:40:00",25,464794.514883313,3008485.85694424,17,"R","2019-12-10","19:40:00",19
"113",-81.3555692431579,27.1980865750275,"61336634",2019-12-10 19:50:00,-1566370.59940351,-10138707.1968047,-3.37010423186755,26,464870.846190046,3008445.53856574,"61336634 2019-12-10 19:50:00",26,464784.021987208,3008425.40742021,17,"R","2019-12-10","19:50:00",19
"114",-81.3550304917207,27.1981519098577,"61336634",2019-12-10 20:00:00,-1258097.35412327,-8142419.15067259,-2.70653211261706,27,464869.703732059,3008426.44456479,"61336634 2019-12-10 20:00:00",27,464837.401432776,3008432.49289932,17,"R","2019-12-10","20:00:00",20
"115",-81.3553890325757,27.1977737435945,"61336634",2019-12-10 20:10:00,-1757477.53985404,-11375126.8059012,-3.7811334749178,27,464847.481518056,3008426.44454604,"61336634 2019-12-10 20:10:00",27,464801.772143801,3008390.70647949,17,"R","2019-12-10","20:10:00",20
"116",-81.3562144895918,27.1985234969683,"61336634",2019-12-10 20:20:00,-350020.899104294,-2265941.20174309,-0.753186237897465,22,464776.454597454,3008439.27288361,"61336634 2019-12-10 20:20:00",22,464720.253096213,3008473.98389608,17,"R","2019-12-10","20:20:00",20
"117",-81.355913067209,27.1977782226836,"61336634",2019-12-10 20:30:00,-1627824.60998844,-10537137.8679557,-3.50258215855907,26,464847.769288632,3008407.0770063,"61336634 2019-12-10 20:30:00",26,464749.872036724,3008391.34985219,17,"R","2019-12-10","20:30:00",20
"118",-81.3556065865846,27.1978152171342,"61336634",2019-12-10 20:40:00,-905849.775226941,-5863317.83954253,-1.94898513502749,25,464864.440012114,3008474.12014781,"61336634 2019-12-10 20:40:00",25,464780.238159264,3008395.36134268,17,"R","2019-12-10","20:40:00",20
"119",-81.3586464351195,27.195762522916,"61336634",2019-12-11 13:50:00,-127344.367202138,-824738.598769751,-0.274166324575807,4,464639.999964688,3008230.00010688,"61336634 2019-12-11 13:50:00",4,464478.51463584,3008168.85533186,17,"R","2019-12-11","13:50:00",13
"120",-81.3588767140671,27.1956126302444,"61336634",2019-12-11 14:00:00,-1249766.10145363,-8094393.33794032,-2.69081897536293,4,464639.999964688,3008230.00010688,"61336634 2019-12-11 14:00:00",4,464455.659372281,3008152.31795687,17,"R","2019-12-11","14:00:00",14
"121",-81.3586822576573,27.1954554086242,"61336634",2019-12-11 14:10:00,-517885.262511241,-3354043.04645407,-1.11499092144253,5,464599.999906015,3008210.00024136,"61336634 2019-12-11 14:10:00",5,464474.869303169,3008134.8484118,17,"R","2019-12-11","14:10:00",14
"122",-81.3577331396462,27.195379560226,"61336634",2019-12-11 14:20:00,-427036.74856688,-2765102.35811713,-0.919210895411871,9,464573.333374079,3008174.44450046,"61336634 2019-12-11 14:20:00",9,464568.849975976,3008126.17857208,17,"R","2019-12-11","14:20:00",14
"123",-81.3582178436938,27.196421241013,"61336634",2019-12-11 14:30:00,-540566.174186796,-3500709.54961647,-1.16370621228993,22,464558.272760262,3008357.45468685,"61336634 2019-12-11 14:30:00",22,464521.172507171,3008241.69592411,17,"R","2019-12-11","14:30:00",14
"124",-81.3580418738201,27.1967698529974,"61336634",2019-12-11 14:40:00,-1733213.2388466,-11224018.6743893,-3.73104156051275,24,464590.083381224,3008363.50014153,"61336634 2019-12-11 14:40:00",24,464538.711439175,3008280.25964064,17,"R","2019-12-11","14:40:00",14
